RateID,CountryID,CompanyID,CodeDeckId,Code,Description,updated_at,created_at,UpdatedBy,CreatedBy,Interval1,IntervalN
64401,238,1,VendorCodedeck,1203,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64402,238,1,VendorCodedeck,1203547,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64403,238,1,VendorCodedeck,1203555,USA Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64404,NULL,1,VendorCodedeck,12035551212,United States-Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64405,238,1,VendorCodedeck,1203902,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64406,39,1,VendorCodedeck,1204,Canada-Others-All,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64407,39,1,VendorCodedeck,1204131,Canada,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64408,39,1,VendorCodedeck,1204555,Canada-Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64409,238,1,VendorCodedeck,1205,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64410,238,1,VendorCodedeck,1205221,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64411,238,1,VendorCodedeck,1205232,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64412,238,1,VendorCodedeck,1205273,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64413,238,1,VendorCodedeck,1205274,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64414,238,1,VendorCodedeck,1205277,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64415,238,1,VendorCodedeck,1205280,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64416,238,1,VendorCodedeck,1205295,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64417,238,1,VendorCodedeck,1205302,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64418,238,1,VendorCodedeck,1205313,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64419,238,1,VendorCodedeck,1205314,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64420,238,1,VendorCodedeck,1205341,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64421,238,1,VendorCodedeck,1205351,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64422,238,1,VendorCodedeck,1205364,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64423,238,1,VendorCodedeck,1205367,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64424,238,1,VendorCodedeck,1205371,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64425,238,1,VendorCodedeck,1205373,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64426,238,1,VendorCodedeck,1205375,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64427,238,1,VendorCodedeck,1205378,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64428,238,1,VendorCodedeck,1205384,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64429,238,1,VendorCodedeck,1205387,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64430,238,1,VendorCodedeck,1205398,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64431,238,1,VendorCodedeck,1205418,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64432,238,1,VendorCodedeck,1205429,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64433,238,1,VendorCodedeck,1205433,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64434,238,1,VendorCodedeck,1205446,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64435,238,1,VendorCodedeck,1205455,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64436,238,1,VendorCodedeck,1205459,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64437,238,1,VendorCodedeck,1205465,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64438,238,1,VendorCodedeck,1205466,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64439,238,1,VendorCodedeck,1205467,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64440,238,1,VendorCodedeck,1205468,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64441,238,1,VendorCodedeck,1205472,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64442,238,1,VendorCodedeck,1205479,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64443,238,1,VendorCodedeck,1205483,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64444,238,1,VendorCodedeck,1205485,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64445,238,1,VendorCodedeck,1205486,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64446,238,1,VendorCodedeck,1205487,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64447,238,1,VendorCodedeck,1205489,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64448,238,1,VendorCodedeck,1205498,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64449,238,1,VendorCodedeck,1205509,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64450,238,1,VendorCodedeck,1205512,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64451,238,1,VendorCodedeck,1205517,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64452,238,1,VendorCodedeck,1205537,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64453,238,1,VendorCodedeck,1205539,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64454,238,1,VendorCodedeck,1205543,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64455,238,1,VendorCodedeck,1205555,USA Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64456,NULL,1,VendorCodedeck,12055551212,United States-Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64457,238,1,VendorCodedeck,1205559,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64458,238,1,VendorCodedeck,1205561,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64459,238,1,VendorCodedeck,1205571,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64460,238,1,VendorCodedeck,1205573,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64461,238,1,VendorCodedeck,1205576,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64462,238,1,VendorCodedeck,1205579,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64463,238,1,VendorCodedeck,1205580,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64464,238,1,VendorCodedeck,1205582,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64465,238,1,VendorCodedeck,1205584,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64466,238,1,VendorCodedeck,1205589,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64467,238,1,VendorCodedeck,1205594,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64468,238,1,VendorCodedeck,1205596,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64469,238,1,VendorCodedeck,1205622,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64470,238,1,VendorCodedeck,1205625,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64471,238,1,VendorCodedeck,1205629,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64472,238,1,VendorCodedeck,1205634,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64473,238,1,VendorCodedeck,1205635,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64474,238,1,VendorCodedeck,1205651,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64475,238,1,VendorCodedeck,1205653,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64476,238,1,VendorCodedeck,1205654,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64477,238,1,VendorCodedeck,1205658,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64478,238,1,VendorCodedeck,1205662,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64479,238,1,VendorCodedeck,1205673,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64480,238,1,VendorCodedeck,1205684,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64481,238,1,VendorCodedeck,1205686,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64482,238,1,VendorCodedeck,1205689,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64483,238,1,VendorCodedeck,1205695,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64484,238,1,VendorCodedeck,1205697,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64485,238,1,VendorCodedeck,1205698,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64486,238,1,VendorCodedeck,1205699,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64487,238,1,VendorCodedeck,1205702,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64488,238,1,VendorCodedeck,1205709,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64489,238,1,VendorCodedeck,1205721,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64490,238,1,VendorCodedeck,1205728,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64491,238,1,VendorCodedeck,1205729,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64492,238,1,VendorCodedeck,1205748,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64493,238,1,VendorCodedeck,1205755,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64494,238,1,VendorCodedeck,1205775,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64495,238,1,VendorCodedeck,1205848,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64496,238,1,VendorCodedeck,1205860,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64497,238,1,VendorCodedeck,1205893,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64498,238,1,VendorCodedeck,1205904,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64499,238,1,VendorCodedeck,1205921,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64500,238,1,VendorCodedeck,1205924,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64501,238,1,VendorCodedeck,1205932,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64502,238,1,VendorCodedeck,1205935,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64503,238,1,VendorCodedeck,1205952,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64504,238,1,VendorCodedeck,1205993,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64505,238,1,VendorCodedeck,1205998,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64506,238,1,VendorCodedeck,1206,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64507,238,1,VendorCodedeck,1206202,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64508,238,1,VendorCodedeck,1206203,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64509,238,1,VendorCodedeck,1206208,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64510,238,1,VendorCodedeck,1206222,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64511,NULL,1,VendorCodedeck,1206229,UNITED STATES OF AMERICA ,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64512,238,1,VendorCodedeck,1206278,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64513,238,1,VendorCodedeck,1206279,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64514,238,1,VendorCodedeck,1206309,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64515,238,1,VendorCodedeck,1206312,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64516,238,1,VendorCodedeck,1206315,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64517,238,1,VendorCodedeck,1206333,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64518,238,1,VendorCodedeck,1206337,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64519,238,1,VendorCodedeck,1206338,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64520,238,1,VendorCodedeck,1206339,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64521,238,1,VendorCodedeck,1206350,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64522,238,1,VendorCodedeck,1206357,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64523,238,1,VendorCodedeck,1206376,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64524,238,1,VendorCodedeck,1206395,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64525,238,1,VendorCodedeck,1206397,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64526,238,1,VendorCodedeck,1206400,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64527,238,1,VendorCodedeck,1206407,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64528,238,1,VendorCodedeck,1206415,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64529,238,1,VendorCodedeck,1206424,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64530,238,1,VendorCodedeck,1206426,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64531,238,1,VendorCodedeck,1206428,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64532,238,1,VendorCodedeck,1206438,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64533,238,1,VendorCodedeck,1206456,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64534,238,1,VendorCodedeck,1206457,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64535,238,1,VendorCodedeck,1206466,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64536,238,1,VendorCodedeck,1206479,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64537,238,1,VendorCodedeck,1206493,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64538,238,1,VendorCodedeck,1206495,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64539,238,1,VendorCodedeck,1206555,USA Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64540,NULL,1,VendorCodedeck,12065551212,United States-Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64541,238,1,VendorCodedeck,1206578,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64542,238,1,VendorCodedeck,1206600,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64543,238,1,VendorCodedeck,1206666,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64544,238,1,VendorCodedeck,1206673,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64545,238,1,VendorCodedeck,1206678,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64546,238,1,VendorCodedeck,1206681,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64547,238,1,VendorCodedeck,1206687,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64548,238,1,VendorCodedeck,1206736,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64549,238,1,VendorCodedeck,1206737,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64550,238,1,VendorCodedeck,1206740,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64551,238,1,VendorCodedeck,1206765,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64552,238,1,VendorCodedeck,1206826,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64553,238,1,VendorCodedeck,1206832,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64554,238,1,VendorCodedeck,1206877,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64555,238,1,VendorCodedeck,1206888,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64556,238,1,VendorCodedeck,1206902,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64557,238,1,VendorCodedeck,1206905,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64558,238,1,VendorCodedeck,1206984,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64559,238,1,VendorCodedeck,1207,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64560,238,1,VendorCodedeck,12072,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64561,238,1,VendorCodedeck,1207224,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64562,238,1,VendorCodedeck,1207225,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64563,238,1,VendorCodedeck,1207230,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64564,238,1,VendorCodedeck,1207234,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64565,238,1,VendorCodedeck,1207235,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64566,238,1,VendorCodedeck,1207236,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64567,238,1,VendorCodedeck,1207237,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64568,238,1,VendorCodedeck,1207238,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64569,238,1,VendorCodedeck,1207243,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64570,238,1,VendorCodedeck,1207246,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64571,238,1,VendorCodedeck,1207247,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64572,238,1,VendorCodedeck,1207257,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64573,238,1,VendorCodedeck,1207265,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64574,238,1,VendorCodedeck,1207268,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64575,238,1,VendorCodedeck,1207269,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64576,238,1,VendorCodedeck,1207273,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64577,238,1,VendorCodedeck,1207277,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64578,238,1,VendorCodedeck,1207278,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64579,238,1,VendorCodedeck,1207293,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64580,238,1,VendorCodedeck,1207296,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64581,238,1,VendorCodedeck,1207297,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64582,238,1,VendorCodedeck,12073,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64583,238,1,VendorCodedeck,1207325,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64584,238,1,VendorCodedeck,1207328,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64585,238,1,VendorCodedeck,1207334,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64586,238,1,VendorCodedeck,1207335,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64587,238,1,VendorCodedeck,1207336,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64588,238,1,VendorCodedeck,1207338,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64589,238,1,VendorCodedeck,1207339,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64590,238,1,VendorCodedeck,1207354,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64591,238,1,VendorCodedeck,1207355,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64592,238,1,VendorCodedeck,1207362,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64593,238,1,VendorCodedeck,1207366,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64594,238,1,VendorCodedeck,1207372,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64595,238,1,VendorCodedeck,1207377,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64596,238,1,VendorCodedeck,1207379,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64597,238,1,VendorCodedeck,1207388,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64598,238,1,VendorCodedeck,1207392,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64599,238,1,VendorCodedeck,1207394,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64600,238,1,VendorCodedeck,1207395,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64601,238,1,VendorCodedeck,1207397,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64602,238,1,VendorCodedeck,1207398,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64603,238,1,VendorCodedeck,12074,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64604,238,1,VendorCodedeck,1207403,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64605,238,1,VendorCodedeck,1207425,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64606,238,1,VendorCodedeck,1207426,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64607,238,1,VendorCodedeck,1207428,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64608,238,1,VendorCodedeck,1207429,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64609,238,1,VendorCodedeck,1207434,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64610,238,1,VendorCodedeck,1207435,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64611,238,1,VendorCodedeck,1207437,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64612,238,1,VendorCodedeck,1207438,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64613,238,1,VendorCodedeck,1207439,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64614,238,1,VendorCodedeck,1207444,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64615,238,1,VendorCodedeck,1207445,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64616,238,1,VendorCodedeck,1207448,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64617,238,1,VendorCodedeck,1207451,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64618,238,1,VendorCodedeck,1207453,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64619,238,1,VendorCodedeck,1207455,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64620,238,1,VendorCodedeck,1207456,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
